PO_ID,OrderDate,SupplierID,ProductID,OrderQuantity,UnitCost,TotalCost,ExpectedDelivery,ActualDelivery,Status
PO-2022-02327,10/18/2023,SUP107,P01114,1083,34.15,36987.78,10/27/2023,10/22/2023,Delivered
PO-2022-02328,4/25/2022,SUP022,P00080,3739,6.58,24611.63,5/30/2022,5/28/2022,Delivered
PO-2022-02329,10/19/2022,SUP125,P00291,4737,31.47,149059.45,11/23/2022,11/22/2022,Delivered
PO-2022-02330,4/25/2023,SUP076,P00381,1804,24.2,43651.77,5/21/2023,5/23/2023,Delivered
PO-2022-02331,3/1/2023,SUP129,P00226,1597,7.06,11273.29,3/11/2023,3/17/2023,Delivered
PO-2022-02332,7/19/2023,SUP055,P01606,4839,6.69,32383.56,9/2/2023,9/7/2023,Delivered
PO-2022-02333,2/17/2023,SUP142,P00338,4043,23.31,94244.66,3/5/2023,3/4/2023,Delivered
PO-2022-02334,12/11/2022,SUP071,P01571,1042,42.31,44083.48,1/3/2023,1/2/2023,Delivered
PO-2022-02335,4/12/2023,SUP098,P00294,3712,45.63,169396.84,5/7/2023,5/14/2023,Delivered
PO-2022-02336,9/16/2022,SUP094,P01182,920,37.31,34324.19,10/8/2022,10/8/2022,Delivered
PO-2022-02337,5/24/2023,SUP031,P00016,4720,22.22,104888.85,7/17/2023,7/23/2023,Delivered
PO-2022-02338,10/8/2022,SUP073,P01182,1483,42.71,63336.88,10/29/2022,11/6/2022,Delivered
PO-2022-02339,1/21/2022,SUP136,P01371,3067,6.66,20438.3,2/2/2022,,Pending
PO-2022-02340,3/14/2023,SUP120,P01770,1669,7.83,13070.12,4/8/2023,,Pending
PO-2022-02341,5/4/2023,SUP140,P01547,491,13.12,6440.79,6/21/2023,,Pending
PO-2022-02342,8/23/2023,SUP019,P01023,4608,38.74,178508.89,10/9/2023,,Cancelled
PO-2022-02343,9/18/2022,SUP063,P00959,434,26.51,11504,10/14/2022,,Cancelled
PO-2022-02344,3/12/2022,SUP099,P00903,3532,43.54,153793.01,4/7/2022,4/14/2022,Delivered
PO-2022-02345,2/7/2023,SUP125,P01952,3457,37.41,129316.06,3/14/2023,3/13/2023,Delivered
PO-2022-02346,8/18/2023,SUP122,P01376,1978,27.07,53551.45,9/8/2023,9/16/2023,Delivered
PO-2022-02347,3/8/2022,SUP034,P00322,4761,16.93,80599.01,4/12/2022,4/19/2022,Delivered
PO-2022-02348,6/2/2022,SUP035,P01553,4566,3.46,15780.45,7/27/2022,8/1/2022,Delivered
PO-2022-02349,9/28/2023,SUP059,P01428,4336,21.26,92171.03,10/17/2023,,Cancelled
PO-2022-02350,8/27/2023,SUP106,P00021,3177,14.58,46328.14,9/6/2023,9/4/2023,Delivered
PO-2022-02351,3/29/2023,SUP093,P00393,1369,48.65,66596.48,5/15/2023,5/21/2023,Delivered
PO-2022-02352,8/6/2023,SUP048,P01261,4894,18.53,90691.58,9/17/2023,9/25/2023,Delivered
PO-2022-02353,8/8/2022,SUP035,P01936,3940,28.17,111003.66,10/2/2022,10/3/2022,Delivered
PO-2022-02354,8/30/2022,SUP022,P00210,3893,48.87,190263.03,10/4/2022,9/30/2022,Delivered
PO-2022-02355,6/27/2022,SUP012,P01899,2134,26.65,56870.16,8/13/2022,8/15/2022,Delivered
PO-2022-02356,10/2/2022,SUP062,P00948,152,20.02,3043.05,11/4/2022,,Cancelled
PO-2022-02357,8/27/2023,SUP058,P00417,2656,24.07,63922.95,9/6/2023,9/6/2023,Delivered
PO-2022-02358,2/26/2023,SUP144,P00334,437,23.46,10253.83,4/3/2023,4/3/2023,Delivered
PO-2022-02359,3/5/2022,SUP016,P00657,2928,45.5,133219.42,3/27/2022,4/4/2022,Delivered
PO-2022-02360,2/25/2023,SUP064,P00309,1767,10.7,18903.09,4/24/2023,4/19/2023,Delivered
PO-2022-02361,2/11/2022,SUP085,P00320,3158,2.6,8223.68,4/5/2022,4/10/2022,Delivered
PO-2022-02362,8/28/2023,SUP007,P01993,3706,24.51,90851.29,10/9/2023,10/7/2023,Delivered
PO-2022-02363,8/16/2023,SUP027,P00627,4289,24.69,105878.97,10/3/2023,10/11/2023,Delivered
PO-2022-02364,11/16/2023,SUP016,P00890,3811,6.32,24099.71,12/8/2023,12/11/2023,Delivered
PO-2022-02365,4/18/2022,SUP082,P00540,1832,31.29,57318.62,6/11/2022,6/11/2022,Delivered
PO-2022-02366,6/9/2022,SUP103,P01420,2089,11.3,23600.88,8/5/2022,,Pending
PO-2022-02367,2/22/2023,SUP094,P01385,2256,27.77,62640.24,3/16/2023,3/22/2023,Delivered
PO-2022-02368,12/6/2023,SUP078,P00269,4017,7.06,28356.09,1/21/2024,1/30/2024,Delivered
PO-2022-02369,9/2/2023,SUP098,P01466,4687,28.65,134259.62,9/27/2023,10/1/2023,Delivered
PO-2022-02370,10/22/2022,SUP030,P01832,1254,39.58,49635.62,12/10/2022,12/15/2022,Delivered
PO-2022-02371,10/13/2022,SUP039,P00368,4681,20.5,95981.68,12/9/2022,12/10/2022,Delivered
PO-2022-02372,6/19/2022,SUP128,P00771,177,45.19,7998.53,7/9/2022,7/12/2022,Delivered
PO-2022-02373,8/12/2023,SUP112,P00762,664,52.06,34565.6,9/15/2023,9/22/2023,Delivered
PO-2022-02374,12/31/2022,SUP095,P00678,3438,29.99,103095.54,1/17/2023,1/25/2023,Delivered
PO-2022-02375,1/3/2023,SUP112,P00209,3745,10.73,40200.29,2/6/2023,2/10/2023,Delivered
PO-2022-02376,1/12/2022,SUP147,P01219,3245,15.35,49804.32,3/8/2022,3/13/2022,Delivered
PO-2022-02377,3/12/2023,SUP043,P01567,1679,10.2,17131.47,4/18/2023,4/15/2023,Delivered
PO-2022-02378,2/20/2023,SUP040,P01847,2490,22.76,56662.07,4/6/2023,4/8/2023,Delivered
PO-2022-02379,1/24/2022,SUP125,P01466,2251,28.33,63772.42,2/28/2022,2/28/2022,Delivered
PO-2022-02380,8/31/2022,SUP093,P01878,4030,30.92,124607.62,10/17/2022,10/18/2022,Delivered
PO-2022-02381,6/9/2022,SUP001,P00714,675,16.73,11291.08,7/19/2022,7/19/2022,Delivered
PO-2022-02382,11/24/2023,SUP082,P00247,2476,36.56,90520.6,1/17/2024,1/20/2024,Delivered
PO-2022-02383,2/24/2022,SUP053,P01377,509,28.89,14703.12,4/5/2022,4/14/2022,Delivered
PO-2022-02384,5/27/2022,SUP027,P01635,1814,14.51,26323.16,7/14/2022,7/18/2022,Delivered
PO-2022-02385,5/25/2022,SUP131,P00027,3237,44.51,144093.74,7/8/2022,7/5/2022,Delivered
PO-2022-02386,9/7/2022,SUP012,P01576,4410,24.64,108677.47,10/24/2022,10/28/2022,Delivered
PO-2022-02387,1/1/2022,SUP010,P01904,2527,24.82,62722.15,2/19/2022,,Cancelled
PO-2022-02388,10/29/2022,SUP148,P01441,1993,21.45,42753.12,11/16/2022,11/13/2022,Delivered
PO-2022-02389,4/4/2023,SUP082,P01294,3146,24.56,77250.03,5/28/2023,5/26/2023,Delivered
PO-2022-02390,9/4/2022,SUP142,P01985,1646,33.75,55558.99,9/20/2022,9/26/2022,Delivered
PO-2022-02391,10/30/2022,SUP126,P00909,4175,33.73,140814.03,12/3/2022,12/9/2022,Delivered
PO-2022-02392,8/11/2023,SUP117,P00962,1463,14.01,20502.65,9/9/2023,9/4/2023,Delivered
PO-2022-02393,2/12/2022,SUP109,P01649,2852,21.58,61541.1,4/4/2022,4/12/2022,Delivered
PO-2022-02394,12/20/2022,SUP091,P00555,2213,27.48,60817.53,1/27/2023,,Cancelled
PO-2022-02395,5/15/2022,SUP093,P00084,2077,45.54,94585.31,7/1/2022,6/29/2022,Delivered
PO-2022-02396,2/4/2022,SUP104,P00755,1566,16.34,25588.01,3/7/2022,3/7/2022,Delivered
PO-2022-02397,5/23/2023,SUP055,P01694,2032,35.13,71381.95,7/7/2023,,Cancelled
PO-2022-02398,10/8/2023,SUP046,P00948,4051,19.64,79542.51,11/13/2023,11/12/2023,Delivered
PO-2022-02399,3/25/2023,SUP011,P01515,1362,23.13,31509.83,4/2/2023,4/4/2023,Delivered
PO-2022-02400,3/20/2022,SUP149,P00521,3031,8.04,24375.05,4/10/2022,4/9/2022,Delivered
PO-2022-02401,7/31/2023,SUP077,P01838,2780,11.99,33334.32,9/18/2023,9/13/2023,Delivered
PO-2022-02402,7/21/2023,SUP105,P01134,3595,18.33,65883.16,9/18/2023,9/22/2023,Delivered
PO-2022-02403,9/29/2023,SUP098,P01318,1516,30.61,46406.27,10/24/2023,11/1/2023,Delivered
PO-2022-02404,11/12/2022,SUP006,P01508,4222,27.25,115038.99,12/24/2022,12/27/2022,Delivered
PO-2022-02405,9/30/2022,SUP003,P01802,2722,29.16,79365.78,11/5/2022,11/7/2022,Delivered
PO-2022-02406,1/28/2023,SUP035,P01795,3165,51.2,162056.56,3/24/2023,3/31/2023,Delivered
PO-2022-02407,4/13/2022,SUP104,P01184,1527,5.61,8568.2,5/14/2022,,Pending
PO-2022-02408,5/12/2022,SUP100,P00273,633,1.66,1053.28,5/22/2022,5/27/2022,Delivered
PO-2022-02409,6/30/2022,SUP032,P00532,3176,43.09,136847.49,8/19/2022,8/15/2022,Delivered
PO-2022-02410,9/19/2022,SUP021,P00012,2684,4.68,12572.86,10/1/2022,10/3/2022,Delivered
PO-2022-02411,1/8/2022,SUP120,P00228,4571,19.53,89264.38,2/2/2022,1/28/2022,Delivered
PO-2022-02412,5/30/2023,SUP072,P01807,4896,16.73,81930.97,7/7/2023,7/13/2023,Delivered
PO-2022-02413,2/6/2022,SUP113,P00615,3014,44.27,133423.87,3/12/2022,3/16/2022,Delivered
PO-2022-02414,10/5/2022,SUP134,P01709,1443,16.62,23979.33,11/25/2022,11/21/2022,Delivered
PO-2022-02415,10/29/2023,SUP075,P00913,2542,25.03,63615.09,11/15/2023,11/18/2023,Delivered
PO-2022-02416,12/30/2023,SUP081,P01508,1208,25.75,31106.76,2/18/2024,,Cancelled
PO-2022-02417,2/18/2022,SUP110,P00242,1176,11.67,13723.76,4/12/2022,4/11/2022,Delivered
PO-2022-02418,2/25/2022,SUP119,P01480,2402,8.54,20503.1,3/28/2022,3/31/2022,Delivered
PO-2022-02419,4/8/2022,SUP017,P00577,426,19.25,8199.75,4/17/2022,4/17/2022,Delivered
PO-2022-02420,12/25/2023,SUP084,P00495,1238,24.17,29922.08,1/16/2024,1/12/2024,Delivered
PO-2022-02421,4/5/2022,SUP068,P00907,1224,52.43,64179.53,5/9/2022,,Shipped
PO-2022-02422,4/18/2023,SUP110,P01032,235,39.17,9204.62,6/10/2023,,Cancelled
PO-2022-02423,11/28/2023,SUP108,P00147,4912,32.92,161684,12/27/2023,1/4/2024,Delivered
PO-2022-02424,3/20/2023,SUP126,P01541,2870,9.01,25858.01,4/23/2023,4/24/2023,Delivered
PO-2022-02425,9/21/2023,SUP043,P00720,4881,40.71,198704.69,10/28/2023,10/29/2023,Delivered
PO-2022-02426,3/28/2022,SUP075,P01520,4314,2.96,12748.6,4/14/2022,4/11/2022,Delivered
PO-2022-02427,5/20/2023,SUP041,P00690,1665,18.28,30430.7,6/19/2023,6/26/2023,Delivered
PO-2022-02428,5/2/2023,SUP003,P01048,2042,3.05,6221,6/7/2023,6/2/2023,Delivered
PO-2022-02429,11/3/2023,SUP067,P01776,2561,1.83,4688.07,12/27/2023,12/30/2023,Delivered
PO-2022-02430,4/29/2022,SUP033,P00018,4008,41.74,167275.45,5/15/2022,5/23/2022,Delivered
PO-2022-02431,2/1/2023,SUP020,P00580,4729,45.32,214326.05,2/19/2023,2/15/2023,Delivered
PO-2022-02432,9/9/2023,SUP033,P01029,2276,50.38,114673.66,9/25/2023,9/23/2023,Delivered
PO-2022-02433,3/24/2022,SUP071,P01142,3529,9.88,34878.8,4/16/2022,4/17/2022,Delivered
PO-2022-02434,10/13/2022,SUP087,P00570,4794,20.62,98855.19,11/7/2022,11/6/2022,Delivered
PO-2022-02435,11/10/2022,SUP031,P01179,1129,13.01,14689.72,1/3/2023,12/29/2022,Delivered
PO-2022-02436,3/30/2022,SUP085,P00040,780,36.89,28775.29,5/22/2022,5/18/2022,Delivered
PO-2022-02437,6/11/2023,SUP141,P00290,905,6.99,6325.99,8/7/2023,8/8/2023,Delivered
PO-2022-02438,1/17/2023,SUP022,P01007,1432,9.12,13063.1,2/21/2023,,Pending
PO-2022-02439,1/13/2023,SUP098,P01010,3949,20.08,79310.56,2/7/2023,2/10/2023,Delivered
PO-2022-02440,12/8/2022,SUP055,P00936,3618,24.48,88556.47,1/22/2023,,Pending
PO-2022-02441,11/28/2022,SUP071,P00350,2467,38.61,95248.29,12/21/2022,12/27/2022,Delivered
PO-2022-02442,10/13/2023,SUP023,P00502,1615,6.21,10027.39,11/21/2023,11/21/2023,Delivered
PO-2022-02443,12/12/2023,SUP120,P00463,1772,15.14,26824.68,1/6/2024,,Cancelled
PO-2022-02444,3/3/2023,SUP008,P01891,406,18.73,7603.9,3/27/2023,3/24/2023,Delivered
PO-2022-02445,8/18/2022,SUP149,P01278,1527,42.23,64484.11,9/8/2022,9/14/2022,Delivered
PO-2022-02446,11/19/2022,SUP125,P01215,2061,4.18,8610,12/24/2022,12/29/2022,Delivered
PO-2022-02447,12/5/2022,SUP100,P00319,4306,36.05,155249.35,12/15/2022,12/18/2022,Delivered
PO-2022-02448,1/17/2022,SUP048,P01329,616,32.52,20030.15,2/28/2022,,Pending
PO-2022-02449,5/12/2022,SUP051,P01345,596,33.93,20221.17,6/10/2022,6/8/2022,Delivered
PO-2022-02450,6/27/2023,SUP011,P01035,181,17.96,3250.54,7/5/2023,7/7/2023,Delivered
PO-2022-02451,11/22/2023,SUP083,P01586,3690,31.44,116023.49,12/27/2023,12/25/2023,Delivered
PO-2022-02452,6/30/2022,SUP041,P01107,1689,27.01,45613.01,7/30/2022,7/25/2022,Delivered
PO-2022-02453,5/3/2023,SUP107,P01373,3294,37.7,124194.41,5/12/2023,5/9/2023,Delivered
PO-2022-02454,6/14/2023,SUP065,P00327,2300,40.03,92066.73,7/15/2023,,Shipped
PO-2022-02455,3/30/2022,SUP145,P01903,178,25.15,4477.52,5/18/2022,5/24/2022,Delivered
PO-2022-02456,11/28/2023,SUP061,P00155,1246,25.49,31756.24,1/19/2024,1/19/2024,Delivered
PO-2022-02457,11/26/2022,SUP105,P00328,1626,3.21,5213.88,1/24/2023,1/27/2023,Delivered
PO-2022-02458,10/22/2022,SUP035,P01278,2648,39.76,105289.58,12/16/2022,12/14/2022,Delivered
PO-2022-02459,5/31/2023,SUP097,P01015,4862,33.44,162592.75,7/3/2023,7/4/2023,Delivered
PO-2022-02460,7/29/2023,SUP115,P00108,3194,21.6,68990.45,9/7/2023,9/10/2023,Delivered
PO-2022-02461,10/31/2022,SUP035,P01418,3600,3.72,13390.23,12/25/2022,,Shipped
PO-2022-02462,8/11/2022,SUP011,P00230,2586,29.25,75650.1,8/19/2022,8/21/2022,Delivered
PO-2022-02463,9/27/2023,SUP109,P00399,4817,18.32,88262.82,11/17/2023,,Cancelled
PO-2022-02464,2/7/2023,SUP044,P01733,1965,17.72,34819.47,3/28/2023,4/4/2023,Delivered
PO-2022-02465,4/8/2022,SUP135,P00058,4372,44.27,193560.96,5/18/2022,5/23/2022,Delivered
PO-2022-02466,3/27/2023,SUP074,P00675,945,19.7,18613.12,5/12/2023,5/19/2023,Delivered
PO-2022-02467,1/29/2022,SUP010,P01568,3257,11.89,38714.08,3/19/2022,3/22/2022,Delivered
PO-2022-02468,7/9/2022,SUP083,P00371,2998,23.8,71367.2,8/13/2022,8/17/2022,Delivered
PO-2022-02469,9/26/2022,SUP145,P01954,3511,51.55,180996.41,11/14/2022,11/22/2022,Delivered
PO-2022-02470,12/9/2022,SUP119,P01076,2058,44.73,92044.89,1/9/2023,1/13/2023,Delivered
PO-2022-02471,4/9/2022,SUP092,P01760,2689,10.64,28602.66,4/29/2022,5/8/2022,Delivered
PO-2022-02472,11/28/2023,SUP048,P01716,4668,42.34,197639.61,1/9/2024,1/4/2024,Delivered
PO-2022-02473,12/10/2022,SUP013,P00940,2841,12.3,34933.12,1/13/2023,1/20/2023,Delivered
PO-2022-02474,6/23/2022,SUP080,P00846,792,13.04,10329.05,8/20/2022,8/28/2022,Delivered
PO-2022-02475,8/25/2022,SUP089,P01247,436,16.63,7251.09,10/8/2022,10/17/2022,Delivered
PO-2022-02476,7/1/2023,SUP054,P00161,2136,43.4,92705.52,8/18/2023,8/26/2023,Delivered
PO-2022-02477,4/29/2023,SUP103,P01554,2381,1.55,3702.21,6/25/2023,6/23/2023,Delivered
PO-2022-02478,2/13/2023,SUP022,P00711,4267,44.77,191048.89,3/20/2023,,Cancelled
PO-2022-02479,12/21/2022,SUP029,P00151,3432,17.66,60608.79,1/17/2023,1/23/2023,Delivered
PO-2022-02480,5/10/2022,SUP036,P00536,1169,8.4,9824.53,6/29/2022,6/28/2022,Delivered
PO-2022-02481,1/2/2023,SUP064,P00005,4189,9.69,40588.97,3/1/2023,2/25/2023,Delivered
PO-2022-02482,11/21/2022,SUP079,P01391,676,39.74,26861.75,1/6/2023,1/13/2023,Delivered
PO-2022-02483,5/9/2022,SUP003,P00895,1883,30.41,57263.3,6/14/2022,6/22/2022,Delivered
PO-2022-02484,4/4/2022,SUP054,P00587,2233,18.1,40417.33,5/22/2022,5/31/2022,Delivered
PO-2022-02485,2/12/2022,SUP063,P01734,3541,26.32,93201.75,3/10/2022,3/15/2022,Delivered
PO-2022-02486,12/7/2023,SUP034,P00102,2493,40.24,100321.12,1/11/2024,1/19/2024,Delivered
PO-2022-02487,10/7/2022,SUP096,P01829,1998,17.85,35670.63,10/21/2022,10/20/2022,Delivered
PO-2022-02488,7/8/2022,SUP098,P00568,3909,6.3,24625.7,8/2/2022,,Cancelled
PO-2022-02489,6/25/2023,SUP087,P00934,1080,23.51,25388.87,7/20/2023,7/25/2023,Delivered
PO-2022-02490,7/28/2022,SUP144,P00194,363,37.64,13663.53,9/2/2022,8/31/2022,Delivered
PO-2022-02491,6/5/2023,SUP023,P01153,3473,10.7,37178.13,7/14/2023,,Pending
PO-2022-02492,4/11/2023,SUP095,P01524,4712,30.96,145864.57,4/28/2023,4/24/2023,Delivered
PO-2022-02493,4/10/2023,SUP052,P01611,712,22.62,16105,6/7/2023,6/14/2023,Delivered
PO-2022-02494,7/9/2023,SUP146,P00330,3900,9.68,37754.73,8/8/2023,8/9/2023,Delivered
PO-2022-02495,10/9/2022,SUP079,P00870,3217,32.16,103466.77,11/24/2022,,Cancelled
PO-2022-02496,10/5/2022,SUP131,P00771,1169,52.3,61142.94,11/18/2022,11/27/2022,Delivered
PO-2022-02497,7/10/2023,SUP129,P01612,3840,32.91,126357.75,7/20/2023,7/18/2023,Delivered
PO-2022-02498,2/22/2023,SUP120,P00725,186,35.97,6690.91,3/19/2023,3/21/2023,Delivered
PO-2022-02499,2/11/2022,SUP100,P01254,4937,3.31,16331.92,2/21/2022,2/18/2022,Delivered
PO-2022-02500,11/18/2022,SUP089,P00442,1586,31.24,49547.76,1/1/2023,12/29/2022,Delivered
PO-2022-02501,9/27/2022,SUP146,P00547,3829,14.97,57325.27,10/27/2022,10/29/2022,Delivered
PO-2022-02502,2/25/2023,SUP073,P00849,3033,15.22,46170.16,3/18/2023,3/23/2023,Delivered
PO-2022-02503,2/7/2022,SUP093,P01893,2581,10.65,27489.52,3/26/2022,3/26/2022,Delivered
PO-2022-02504,6/30/2022,SUP044,P00841,3594,45.51,163566.56,8/18/2022,8/14/2022,Delivered
PO-2022-02505,3/23/2022,SUP035,P00600,4297,29.32,125992.54,5/17/2022,5/22/2022,Delivered
PO-2022-02506,11/6/2022,SUP103,P01464,2306,28.82,66451.32,1/2/2023,12/28/2022,Delivered
PO-2022-02507,2/24/2022,SUP071,P00033,657,27.53,18085.64,3/19/2022,3/26/2022,Delivered
PO-2022-02508,3/24/2023,SUP033,P01772,3072,15.92,48919.9,4/9/2023,4/17/2023,Delivered
PO-2022-02509,8/23/2022,SUP109,P01788,4335,4.63,20091.75,10/13/2022,,Cancelled
PO-2022-02510,7/27/2023,SUP025,P00523,115,52.03,5983.34,8/23/2023,8/23/2023,Delivered
PO-2022-02511,6/19/2022,SUP128,P01066,3160,43.24,136628.63,7/9/2022,7/12/2022,Delivered
PO-2022-02512,7/26/2022,SUP002,P01604,1333,10.94,14586.34,8/19/2022,8/19/2022,Delivered
PO-2022-02513,6/29/2022,SUP005,P00130,3816,6.23,23789.79,8/12/2022,8/13/2022,Delivered
PO-2022-02514,9/19/2023,SUP004,P01623,605,21.41,12953.24,10/21/2023,10/30/2023,Delivered
PO-2022-02515,9/21/2023,SUP104,P01964,2966,11.09,32891.95,10/22/2023,10/28/2023,Delivered
PO-2022-02516,3/5/2023,SUP034,P01150,3881,2.45,9514.95,4/9/2023,,Pending
PO-2022-02517,5/8/2023,SUP067,P01213,4194,11,46146.98,7/1/2023,,Pending
PO-2022-02518,11/14/2022,SUP074,P01615,1684,24.14,40643.75,12/30/2022,1/5/2023,Delivered
PO-2022-02519,10/19/2022,SUP024,P00642,1595,22.51,35902.57,12/5/2022,11/30/2022,Delivered
PO-2022-02520,9/3/2022,SUP080,P01095,1824,28.18,51406.79,10/31/2022,11/3/2022,Delivered
PO-2022-02521,8/6/2023,SUP064,P01247,4355,14.86,64719.34,10/3/2023,,Cancelled
PO-2022-02522,4/24/2023,SUP046,P01327,4081,1.5,6132.1,5/30/2023,5/31/2023,Delivered
PO-2022-02523,12/2/2023,SUP031,P01187,3147,41.27,129878.02,1/25/2024,1/26/2024,Delivered
PO-2022-02524,3/31/2023,SUP056,P00102,4970,36.25,180184.23,4/23/2023,4/18/2023,Delivered
PO-2022-02525,7/26/2023,SUP006,P00148,3543,47.69,168971.07,9/6/2023,9/15/2023,Delivered
PO-2022-02526,11/5/2023,SUP051,P00158,1022,44.54,45515.84,12/4/2023,12/1/2023,Delivered
PO-2022-02527,2/23/2022,SUP075,P00565,4662,43.52,202867.47,3/12/2022,3/12/2022,Delivered
PO-2022-02528,5/18/2022,SUP011,P00926,3821,46.46,177523.24,5/26/2022,5/29/2022,Delivered
PO-2022-02529,7/30/2022,SUP114,P00663,3295,15.26,50287.59,9/22/2022,,Shipped
PO-2022-02530,12/24/2022,SUP097,P01954,2668,52.89,141100.33,1/26/2023,1/22/2023,Delivered
PO-2022-02531,11/24/2022,SUP081,P01590,542,25.21,13661.92,1/13/2023,1/18/2023,Delivered
PO-2022-02532,3/27/2023,SUP068,P00487,2886,52.2,150645.16,4/30/2023,5/2/2023,Delivered
PO-2022-02533,1/6/2023,SUP117,P00986,1678,4.33,7257.87,2/4/2023,1/31/2023,Delivered
PO-2022-02534,5/10/2022,SUP023,P00883,3002,31.33,94039.14,6/18/2022,6/14/2022,Delivered
PO-2022-02535,6/6/2023,SUP121,P00442,3995,33.13,132345.05,6/23/2023,6/26/2023,Delivered
PO-2022-02536,5/27/2023,SUP055,P01174,1978,31.51,62318.97,7/11/2023,7/20/2023,Delivered
PO-2022-02537,2/17/2022,SUP041,P01449,4712,29.76,140242.33,3/19/2022,,Cancelled
PO-2022-02538,5/15/2023,SUP115,P01214,3934,1.03,4056.81,6/24/2023,6/25/2023,Delivered
PO-2022-02539,11/18/2022,SUP013,P01451,395,35.73,14112.93,12/22/2022,,Cancelled
PO-2022-02540,5/3/2023,SUP082,P01981,3965,41.34,163908.22,6/26/2023,6/23/2023,Delivered
PO-2022-02541,5/14/2023,SUP073,P00435,218,3.26,710.63,6/4/2023,6/6/2023,Delivered
PO-2022-02542,6/23/2023,SUP044,P01537,1802,8.79,15832.8,8/11/2023,8/9/2023,Delivered
PO-2022-02543,6/17/2023,SUP138,P00014,2903,46.48,134921.9,8/3/2023,8/8/2023,Delivered
PO-2022-02544,5/2/2022,SUP059,P01604,3976,11.24,44709.79,5/21/2022,,Shipped
PO-2022-02545,1/29/2023,SUP147,P01372,629,37.06,23311.25,3/25/2023,3/24/2023,Delivered
PO-2022-02546,9/20/2022,SUP042,P01562,4617,32.46,149873.84,10/24/2022,10/19/2022,Delivered
PO-2022-02547,4/17/2022,SUP069,P00059,3163,19.87,62844.76,5/29/2022,5/26/2022,Delivered
PO-2022-02548,6/15/2022,SUP027,P01959,2151,13.71,29485.44,8/2/2022,7/28/2022,Delivered
PO-2022-02549,6/23/2023,SUP120,P00346,830,21.86,18146.79,7/18/2023,,Pending
PO-2022-02550,7/21/2022,SUP072,P00464,2780,41.7,115933.31,8/28/2022,9/1/2022,Delivered
PO-2022-02551,3/5/2022,SUP012,P01657,1347,33.76,45473.23,4/21/2022,4/29/2022,Delivered
PO-2022-02552,5/21/2023,SUP011,P01078,1280,4.83,6183.78,5/29/2023,5/26/2023,Delivered
PO-2022-02553,2/7/2023,SUP141,P01612,2333,29.79,69509.85,4/5/2023,3/31/2023,Delivered
PO-2022-02554,10/3/2023,SUP016,P01655,4197,17.94,75292.23,10/25/2023,10/29/2023,Delivered
PO-2022-02555,3/6/2023,SUP067,P01256,4631,5.85,27096.57,4/29/2023,4/29/2023,Delivered
PO-2022-02556,3/1/2022,SUP090,P00074,3597,15.74,56630.65,3/18/2022,,Shipped
PO-2022-02557,6/29/2022,SUP006,P01009,2413,44.76,108001.64,8/10/2022,,Cancelled
PO-2022-02558,2/18/2022,SUP098,P01404,3420,29.03,99294.88,3/15/2022,,Pending
PO-2022-02559,10/26/2022,SUP067,P01381,1073,21.29,22839.97,12/19/2022,12/28/2022,Delivered
PO-2022-02560,6/19/2023,SUP031,P01396,4034,3.68,14860.54,8/12/2023,8/17/2023,Delivered
PO-2022-02561,8/20/2023,SUP100,P00636,4612,26.75,123371.86,8/30/2023,8/27/2023,Delivered
PO-2022-02562,10/30/2023,SUP011,P01303,1087,27.31,29689.35,11/7/2023,11/7/2023,Delivered
PO-2022-02563,9/29/2023,SUP054,P01239,127,49.87,6334.03,11/16/2023,11/17/2023,Delivered
PO-2022-02564,7/13/2022,SUP087,P00442,1957,32.17,62955.7,8/7/2022,8/11/2022,Delivered
PO-2022-02565,1/14/2022,SUP092,P00140,1494,17.69,26427.56,2/3/2022,2/3/2022,Delivered
PO-2022-02566,5/7/2023,SUP089,P01836,3351,7.07,23693.91,6/20/2023,6/29/2023,Delivered
PO-2022-02567,4/15/2022,SUP134,P00722,1796,5.26,9439.79,6/5/2022,6/12/2022,Delivered
PO-2022-02568,5/5/2022,SUP012,P01492,3088,28.58,88247.02,6/21/2022,6/29/2022,Delivered
PO-2022-02569,11/11/2022,SUP117,P00296,501,46.21,23152.5,12/10/2022,12/14/2022,Delivered
PO-2022-02570,2/5/2022,SUP042,P00072,4763,48.14,229311.1,3/11/2022,3/7/2022,Delivered
PO-2022-02571,7/30/2022,SUP114,P01685,2938,44.62,131089.27,9/22/2022,9/23/2022,Delivered
PO-2022-02572,12/3/2023,SUP072,P01644,1203,50.8,61113.88,1/10/2024,1/13/2024,Delivered
PO-2022-02573,9/2/2023,SUP096,P01898,325,17.87,5806.99,9/16/2023,9/14/2023,Delivered
PO-2022-02574,12/30/2023,SUP084,P00298,678,16.41,11125.42,1/21/2024,1/29/2024,Delivered
PO-2022-02575,5/17/2022,SUP025,P01469,4872,25.94,126399.25,6/13/2022,6/22/2022,Delivered
PO-2022-02576,9/27/2022,SUP059,P01784,1975,29.68,58616.63,10/16/2022,10/20/2022,Delivered
PO-2022-02577,1/19/2022,SUP065,P00423,3894,21.22,82627.83,2/19/2022,,Pending
PO-2022-02578,8/3/2023,SUP073,P00815,1274,26.79,34130.1,8/24/2023,8/23/2023,Delivered
PO-2022-02579,3/9/2022,SUP105,P01033,3675,16.38,60197.02,5/7/2022,5/4/2022,Delivered
