SaleID,Date,ProductID,Quantity,SellingPrice,TotalAmount,CustomerType,PaymentMethod,PrescriptionID,EmployeeID,DiscountPercentage,IsInsuranceClaim
S04645,10/16/2023,P00203,24,80.73,1937.52,Online,Cash,,EMP041,1.42,No
S04646,2/21/2022,P00092,7,19.77,138.39,Wholesale,Credit Card,,EMP027,17.49,No
S04647,7/28/2023,P00663,14,78.38,1097.32,Clinic,Debit Card,,EMP018,0,No
S04648,4/21/2022,P01175,91,47.7,4340.7,Online,Credit Card,,EMP039,0,No
S04649,3/17/2022,P00296,58,124.82,7239.56,Hospital,Debit Card,,EMP039,0,No
S04650,9/10/2022,P00370,66,25.19,1662.54,Retail,Insurance,,EMP006,0,Yes
S04651,2/10/2022,P01246,2,93.75,187.5,Clinic,Insurance,,EMP012,2.59,Yes
S04652,12/17/2023,P01758,12,165.1,1981.2,Online,Cash,,EMP047,0,No
S04653,9/17/2023,P01362,33,181.53,5990.49,Wholesale,Credit Card,,EMP031,0,No
S04654,2/22/2023,P01936,72,113.72,8187.84,Wholesale,Credit Card,,EMP046,0,No
S04655,6/16/2022,P01353,10,130.54,1305.4,Clinic,Debit Card,,EMP013,0,No
S04656,10/18/2022,P01936,59,113.72,6709.48,Wholesale,Insurance,,EMP001,0,Yes
S04657,5/27/2023,P01020,24,58.27,1398.48,Online,Insurance,,EMP013,0,Yes
S04658,6/29/2023,P01544,47,76.15,3579.05,Clinic,Cash,,EMP048,0,No
S04659,3/15/2023,P00232,54,87.16,4706.64,Wholesale,Cash,,EMP004,0,No
S04660,10/30/2022,P00492,87,57.1,4967.7,Online,Cash,,EMP033,0,No
S04661,3/10/2022,P00505,31,38.7,1199.7,Hospital,Cash,,EMP019,11.79,No
S04662,8/18/2023,P01689,50,144.18,7209,Wholesale,Insurance,,EMP048,8.07,Yes
S04663,3/15/2022,P01740,8,7.16,57.28,Hospital,Credit Card,,EMP033,0,No
S04664,8/27/2023,P00274,62,108.1,6702.2,Clinic,Credit Card,,EMP034,0,No
S04665,2/3/2022,P01554,7,3.9,27.3,Clinic,Credit Card,,EMP034,11.29,No
S04666,9/27/2023,P01800,4,164.87,659.48,Online,Cash,,EMP035,0,No
S04667,7/27/2023,P00804,26,99.85,2596.1,Retail,Cash,RX-4528,EMP024,0,No
S04668,7/11/2022,P01911,44,116.47,5124.68,Wholesale,Credit Card,,EMP021,0,No
S04669,1/28/2023,P01288,10,131.47,1314.7,Online,Insurance,,EMP049,0,Yes
S04670,5/30/2023,P00658,34,48.94,1663.96,Hospital,Debit Card,,EMP020,0,No
S04671,11/25/2022,P00937,77,77.76,5987.52,Retail,Cash,RX-4606,EMP038,19.29,No
S04672,10/2/2022,P00281,92,80.64,7418.88,Retail,Insurance,,EMP032,0,Yes
S04673,11/3/2022,P01185,29,15.15,439.35,Clinic,Debit Card,,EMP029,0,No
S04674,4/18/2023,P00736,71,181.57,12891.47,Hospital,Debit Card,,EMP034,6.93,No
S04675,12/3/2023,P00726,45,4.17,187.65,Wholesale,Credit Card,,EMP041,0,No
S04676,7/8/2023,P01327,48,5.76,276.48,Online,Insurance,,EMP007,0,Yes
S04677,3/8/2022,P00977,7,67.33,471.31,Wholesale,Credit Card,,EMP018,5.22,No
S04678,3/9/2022,P00626,66,151.98,10030.68,Hospital,Debit Card,,EMP016,0,No
S04679,3/22/2023,P01051,86,96.17,8270.62,Online,Credit Card,,EMP019,14,No
S04680,8/12/2022,P00800,71,113.61,8066.31,Hospital,Credit Card,,EMP049,0,No
S04681,9/29/2023,P01175,89,47.7,4245.3,Retail,Debit Card,RX-9706,EMP016,10.7,No
S04682,12/14/2023,P01568,39,55.69,2171.91,Hospital,Credit Card,,EMP005,0,No
S04683,4/8/2022,P00974,95,72,6840,Hospital,Debit Card,,EMP024,0,No
S04684,11/9/2023,P00256,4,148.85,595.4,Online,Credit Card,,EMP045,13.97,No
S04685,10/22/2022,P00283,96,104.05,9988.8,Wholesale,Insurance,,EMP004,0,Yes
S04686,11/9/2022,P01800,62,164.87,10221.94,Hospital,Cash,,EMP049,14.64,No
S04687,8/3/2023,P00008,98,187.83,18407.34,Retail,Credit Card,,EMP025,0,No
S04688,9/28/2023,P00774,4,146.12,584.48,Wholesale,Insurance,,EMP035,0,Yes
S04689,9/26/2022,P00878,29,102.66,2977.14,Clinic,Debit Card,,EMP014,0,No
S04690,6/18/2023,P00434,51,95.52,4871.52,Hospital,Credit Card,,EMP004,0,No
S04691,5/28/2023,P00850,81,26.08,2112.48,Wholesale,Cash,,EMP030,0,No
S04692,12/22/2022,P00172,21,191.19,4014.99,Online,Credit Card,,EMP005,0,No
S04693,6/11/2022,P00341,88,66.55,5856.4,Retail,Insurance,RX-2055,EMP042,13.91,Yes
S04694,9/6/2022,P01577,23,210.15,4833.45,Clinic,Debit Card,,EMP033,9.93,No
S04695,10/20/2023,P01372,69,146.25,10091.25,Clinic,Debit Card,,EMP008,0,No
S04696,4/2/2023,P00523,67,138.88,9304.96,Hospital,Insurance,,EMP001,8.27,Yes
S04697,12/24/2023,P00194,32,138.04,4417.28,Online,Credit Card,,EMP046,0,No
S04698,2/28/2023,P01750,33,81.85,2701.05,Wholesale,Insurance,,EMP022,16.37,Yes
S04699,8/15/2023,P00634,2,94.81,189.62,Online,Credit Card,,EMP030,0,No
S04700,5/4/2023,P00769,21,47.7,1001.7,Hospital,Credit Card,,EMP015,0,No
S04701,5/4/2023,P00015,83,5.23,434.09,Online,Insurance,,EMP023,0.85,Yes
S04702,2/9/2023,P00303,78,31.58,2463.24,Clinic,Debit Card,,EMP031,0,No
S04703,2/18/2022,P01874,53,160.86,8525.58,Online,Debit Card,,EMP038,0,No
S04704,9/3/2022,P01139,98,153.78,15070.44,Clinic,Cash,,EMP003,0,No
S04705,9/27/2023,P00699,53,179.3,9502.9,Online,Insurance,,EMP038,0,Yes
S04706,7/20/2023,P00023,9,83.93,755.37,Retail,Cash,,EMP018,0,No
S04707,2/18/2022,P00119,20,222.49,4449.8,Clinic,Insurance,,EMP002,0,Yes
S04708,9/21/2022,P01669,95,34.2,3249,Clinic,Credit Card,,EMP046,0,No
S04709,12/22/2022,P00778,17,14.67,249.39,Retail,Credit Card,RX-2232,EMP020,0,No
S04710,8/12/2023,P01580,10,30.16,301.6,Wholesale,Cash,,EMP039,1.8,No
S04711,12/9/2023,P00365,47,169.15,7950.05,Retail,Credit Card,,EMP032,19.93,No
S04712,4/6/2023,P00572,39,81.88,3193.32,Wholesale,Insurance,,EMP039,0,Yes
S04713,4/9/2023,P01750,10,81.85,818.5,Online,Cash,,EMP039,0,No
S04714,5/13/2022,P01598,1,119.31,119.31,Hospital,Cash,,EMP016,0,No
S04715,7/30/2022,P01502,92,203.2,18694.4,Retail,Debit Card,RX-6466,EMP021,0,No
S04716,11/7/2023,P00833,55,118.48,6516.4,Hospital,Debit Card,,EMP038,0,No
S04717,12/25/2022,P00868,53,76.63,4061.39,Clinic,Credit Card,,EMP010,0,No
S04718,12/21/2022,P01106,44,7.52,330.88,Retail,Cash,,EMP042,0,No
S04719,11/18/2022,P01207,39,40.86,1593.54,Retail,Credit Card,,EMP021,1.16,No
S04720,2/9/2023,P01065,10,27.58,275.8,Wholesale,Debit Card,,EMP041,0,No
S04721,8/27/2023,P00128,78,67.29,5248.62,Retail,Credit Card,RX-9256,EMP013,0,No
S04722,10/15/2022,P01269,34,64.9,2206.6,Hospital,Debit Card,,EMP009,8.52,No
S04723,1/16/2022,P00224,30,142.94,4288.2,Clinic,Cash,,EMP012,0,No
S04724,1/26/2022,P00928,59,122.47,7225.73,Wholesale,Cash,,EMP001,0,No
S04725,10/10/2022,P01645,45,66.46,2990.7,Retail,Credit Card,RX-6402,EMP022,0,No
S04726,10/24/2022,P01030,91,62.5,5687.5,Wholesale,Credit Card,,EMP008,0,No
S04727,8/1/2023,P00140,48,89.42,4292.16,Hospital,Debit Card,,EMP027,0,No
S04728,12/17/2023,P01648,76,97.12,7381.12,Wholesale,Credit Card,,EMP009,13.71,No
S04729,10/30/2023,P00773,30,110.75,3322.5,Wholesale,Credit Card,,EMP009,0,No
S04730,6/14/2023,P01990,83,84.14,6983.62,Hospital,Credit Card,,EMP016,2.62,No
S04731,6/25/2022,P00526,87,97.95,8521.65,Wholesale,Debit Card,,EMP037,13.91,No
S04732,9/16/2023,P00199,25,98.58,2464.5,Clinic,Credit Card,,EMP048,11.81,No
S04733,6/19/2022,P00965,61,85.52,5216.72,Clinic,Insurance,,EMP047,0,Yes
S04734,7/23/2022,P00381,84,103.75,8715,Online,Insurance,,EMP017,0,Yes
S04735,7/6/2023,P00983,21,93.73,1968.33,Hospital,Debit Card,,EMP019,17.3,No
S04736,2/18/2023,P01501,21,71.7,1505.7,Wholesale,Insurance,,EMP036,0,Yes
S04737,4/16/2022,P00469,67,83.64,5603.88,Retail,Insurance,RX-9169,EMP033,9.18,Yes
S04738,8/25/2023,P01893,43,30.5,1311.5,Retail,Debit Card,,EMP045,0,No
S04739,6/14/2023,P01984,65,57.54,3740.1,Clinic,Insurance,,EMP024,0,Yes
S04740,4/23/2023,P00287,2,148.66,297.32,Clinic,Debit Card,,EMP008,0,No
S04741,6/2/2022,P00235,57,156.65,8929.05,Hospital,Credit Card,,EMP044,0,No
S04742,3/21/2022,P01330,8,131,1048,Wholesale,Insurance,,EMP011,0,Yes
S04743,5/17/2022,P00827,76,149.45,11358.2,Retail,Debit Card,,EMP030,0,No
S04744,1/20/2022,P00124,48,86.25,4140,Clinic,Insurance,,EMP039,0,Yes
S04745,2/14/2022,P01364,32,123.71,3958.72,Online,Debit Card,,EMP011,14.48,No
S04746,10/20/2023,P01681,68,93.29,6343.72,Clinic,Cash,,EMP047,0,No
S04747,6/30/2022,P00566,64,15.5,992,Hospital,Credit Card,,EMP029,0,No
S04748,11/1/2023,P00963,58,135.31,7847.98,Hospital,Credit Card,,EMP025,0,No
S04749,11/21/2023,P00089,57,38.16,2175.12,Retail,Insurance,RX-1360,EMP038,0,Yes
S04750,2/11/2022,P01265,35,125.93,4407.55,Hospital,Debit Card,,EMP049,9.89,No
S04751,7/31/2022,P00887,2,20.08,40.16,Hospital,Credit Card,,EMP044,8.2,No
S04752,6/30/2023,P00913,89,90.51,8055.39,Online,Debit Card,,EMP024,1.65,No
S04753,4/3/2022,P01910,71,207.67,14744.57,Clinic,Credit Card,,EMP032,0,No
S04754,9/30/2023,P01256,44,19.41,854.04,Hospital,Credit Card,,EMP017,0,No
S04755,11/2/2022,P00508,77,79.87,6149.99,Online,Insurance,,EMP032,0,Yes
S04756,8/11/2023,P01987,17,92.34,1569.78,Clinic,Insurance,,EMP025,0,Yes
S04757,9/2/2023,P01894,5,132.08,660.4,Clinic,Credit Card,,EMP013,0,No
S04758,8/21/2023,P00039,60,45.91,2754.6,Online,Credit Card,,EMP023,0,No
S04759,8/5/2022,P00081,77,103.27,7951.79,Hospital,Debit Card,,EMP042,11.65,No
S04760,10/7/2023,P01043,16,110.54,1768.64,Retail,Insurance,RX-7119,EMP014,0,Yes
S04761,11/3/2023,P01146,74,82.81,6127.94,Wholesale,Insurance,,EMP007,0,Yes
S04762,6/6/2023,P00943,40,226.14,9045.6,Hospital,Debit Card,,EMP048,0,No
S04763,2/9/2023,P00008,89,187.83,16716.87,Clinic,Credit Card,,EMP009,19.54,No
S04764,3/10/2022,P01244,81,61.15,4953.15,Hospital,Insurance,,EMP018,0,Yes
S04765,8/15/2023,P01084,74,21.59,1597.66,Hospital,Cash,,EMP021,0,No
S04766,2/4/2023,P01449,77,118.74,9142.98,Clinic,Insurance,,EMP025,0,Yes
S04767,6/18/2023,P00237,75,108.64,8148,Hospital,Cash,,EMP011,0,No
S04768,12/20/2023,P01785,83,92.35,7665.05,Clinic,Cash,,EMP017,19.19,No
S04769,5/29/2022,P00425,75,53.79,4034.25,Hospital,Insurance,,EMP027,0,Yes
S04770,6/17/2022,P01094,22,29.11,640.42,Clinic,Insurance,,EMP013,11.82,Yes
S04771,12/13/2023,P00757,48,81.19,3897.12,Online,Insurance,,EMP018,2.54,Yes
S04772,12/1/2022,P00846,15,32.5,487.5,Wholesale,Debit Card,,EMP001,0,No
S04773,12/5/2023,P00408,23,76.45,1758.35,Wholesale,Insurance,,EMP005,0,Yes
S04774,7/16/2022,P00713,65,63.16,4105.4,Clinic,Insurance,,EMP029,0,Yes
S04775,3/15/2023,P00381,44,103.75,4565,Retail,Cash,RX-9775,EMP016,0,No
S04776,5/22/2022,P00996,53,32.8,1738.4,Clinic,Cash,,EMP044,0,No
S04777,7/18/2022,P01717,46,159.19,7322.74,Hospital,Debit Card,,EMP038,12.78,No
S04778,8/4/2022,P01230,36,57.13,2056.68,Hospital,Insurance,,EMP006,0,Yes
S04779,3/25/2022,P01199,17,79.45,1350.65,Online,Cash,,EMP014,0,No
S04780,11/28/2022,P01053,67,147.93,9911.31,Hospital,Insurance,,EMP014,3.17,Yes
S04781,5/18/2022,P01107,29,81.3,2357.7,Online,Credit Card,,EMP001,0,No
S04782,12/30/2022,P01623,43,85.31,3668.33,Hospital,Insurance,,EMP021,0,Yes
S04783,3/13/2022,P00645,48,221.7,10641.6,Wholesale,Cash,,EMP038,0,No
S04784,11/24/2023,P01552,4,124.04,496.16,Wholesale,Debit Card,,EMP012,0,No
S04785,4/20/2023,P01432,47,111.4,5235.8,Hospital,Debit Card,,EMP028,0,No
S04786,5/9/2023,P01028,95,174.57,16584.15,Retail,Cash,RX-8291,EMP016,11.35,No
S04787,11/14/2022,P00184,55,57.83,3180.65,Hospital,Debit Card,,EMP038,19.34,No
S04788,7/7/2023,P01083,66,54.39,3589.74,Wholesale,Credit Card,,EMP020,0,No
S04789,8/2/2022,P00219,47,111.05,5219.35,Wholesale,Credit Card,,EMP017,0,No
S04790,11/28/2022,P00440,91,174.92,15917.72,Clinic,Cash,,EMP042,0,No
S04791,12/27/2022,P00955,88,200.04,17603.52,Retail,Insurance,,EMP048,0,Yes
S04792,7/17/2022,P00217,30,153.66,4609.8,Online,Cash,,EMP032,0,No
S04793,3/13/2023,P00371,83,81.11,6732.13,Online,Debit Card,,EMP032,0,No
S04794,5/22/2022,P01595,70,103.44,7240.8,Wholesale,Insurance,,EMP025,0,Yes
S04795,8/10/2022,P00161,73,182.61,13330.53,Retail,Cash,RX-9016,EMP018,14.68,No
S04796,12/22/2023,P00716,26,107.33,2790.58,Hospital,Insurance,,EMP040,0,Yes
S04797,11/14/2022,P01885,91,60.15,5473.65,Online,Cash,,EMP047,0,No
S04798,12/7/2023,P01843,12,123.34,1480.08,Clinic,Debit Card,,EMP033,0,No
S04799,6/8/2022,P00630,78,41.82,3261.96,Retail,Insurance,RX-4253,EMP039,0,Yes
S04800,11/23/2023,P01029,65,232.67,15123.55,Hospital,Debit Card,,EMP011,0,No
S04801,7/21/2022,P00688,36,235.46,8476.56,Clinic,Debit Card,,EMP027,0,No
S04802,11/9/2022,P01724,58,175.45,10176.1,Hospital,Cash,,EMP036,10.62,No
S04803,6/25/2022,P01363,83,104.08,8638.64,Wholesale,Debit Card,,EMP024,0,No
S04804,5/3/2022,P01037,8,100.38,803.04,Clinic,Debit Card,,EMP017,17.51,No
S04805,7/2/2022,P00227,50,101.92,5096,Retail,Credit Card,RX-9737,EMP042,0,No
S04806,7/23/2023,P01197,43,51.83,2228.69,Online,Cash,,EMP008,0,No
S04807,1/28/2023,P00040,55,187.27,10299.85,Wholesale,Debit Card,,EMP006,0,No
S04808,5/14/2023,P01738,15,81.65,1224.75,Hospital,Credit Card,,EMP017,0,No
S04809,6/30/2022,P01382,49,150.79,7388.71,Online,Insurance,,EMP013,0,Yes
S04810,6/24/2023,P01833,69,66.94,4618.86,Hospital,Cash,,EMP003,11.98,No
S04811,6/17/2023,P00699,35,179.3,6275.5,Clinic,Cash,,EMP009,3.77,No
S04812,7/13/2022,P00892,5,71.65,358.25,Wholesale,Cash,,EMP043,0,No
S04813,10/18/2022,P01671,34,97.83,3326.22,Retail,Insurance,RX-9742,EMP039,0,Yes
S04814,3/17/2022,P01263,18,123.45,2222.1,Wholesale,Credit Card,,EMP036,16.66,No
S04815,7/23/2022,P01081,71,97.67,6934.57,Wholesale,Cash,,EMP001,0,No
S04816,3/24/2022,P01262,26,7,182,Clinic,Credit Card,,EMP004,0,No
S04817,4/16/2022,P01703,96,101.08,9703.68,Retail,Cash,RX-8033,EMP018,0,No
S04818,12/27/2022,P00046,77,33.93,2612.61,Retail,Debit Card,RX-9129,EMP026,0,No
S04819,10/11/2023,P01919,44,54.23,2386.12,Online,Cash,,EMP030,15.03,No
S04820,5/29/2023,P01121,60,2.5,150,Retail,Cash,RX-6898,EMP047,0,No
S04821,10/3/2022,P01897,62,15.7,973.4,Hospital,Credit Card,,EMP029,0,No
S04822,4/12/2023,P01053,99,147.93,14645.07,Wholesale,Credit Card,,EMP043,13.54,No
S04823,5/14/2022,P00413,32,230.55,7377.6,Retail,Insurance,,EMP001,0.97,Yes
S04824,2/2/2023,P00569,20,93.44,1868.8,Hospital,Insurance,,EMP007,0,Yes
S04825,7/11/2022,P01744,21,196.38,4123.98,Retail,Insurance,RX-3359,EMP042,0,Yes
S04826,3/15/2023,P01676,36,102.63,3694.68,Clinic,Debit Card,,EMP005,0,No
S04827,8/15/2023,P01628,52,18.06,939.12,Wholesale,Insurance,,EMP003,0,Yes
S04828,2/6/2023,P00384,79,3.57,282.03,Hospital,Debit Card,,EMP018,0,No
S04829,8/30/2022,P01939,99,3.63,359.37,Retail,Credit Card,,EMP008,0,No
S04830,9/7/2023,P00813,97,213.86,20744.42,Wholesale,Insurance,,EMP046,0,Yes
S04831,8/21/2023,P00599,2,11.43,22.86,Clinic,Insurance,,EMP040,1.68,Yes
S04832,12/13/2022,P01196,98,137.27,13452.46,Wholesale,Insurance,,EMP036,0,Yes
S04833,11/26/2023,P00136,52,106.48,5536.96,Retail,Credit Card,RX-5237,EMP019,12.8,No
S04834,10/20/2023,P01325,95,46.72,4438.4,Wholesale,Credit Card,,EMP006,18.87,No
S04835,4/19/2022,P00784,69,83.75,5778.75,Wholesale,Insurance,,EMP049,0,Yes
S04836,4/14/2022,P00224,88,142.94,12578.72,Online,Credit Card,,EMP023,0,No
S04837,7/3/2023,P00367,88,115.62,10174.56,Retail,Insurance,RX-8323,EMP001,0,Yes
S04838,4/14/2022,P00059,65,70.29,4568.85,Wholesale,Cash,,EMP032,17.39,No
S04839,8/11/2023,P00653,16,42.92,686.72,Online,Cash,,EMP016,0,No
S04840,2/15/2023,P01730,36,7.47,268.92,Clinic,Cash,,EMP031,0,No
S04841,7/7/2022,P00041,88,14.29,1257.52,Retail,Cash,RX-8284,EMP030,0,No
S04842,5/10/2022,P00317,56,72.22,4044.32,Retail,Credit Card,RX-5439,EMP017,0,No
S04843,1/25/2023,P00575,81,60.33,4886.73,Clinic,Debit Card,,EMP043,0,No
S04844,5/8/2022,P00021,84,36.83,3093.72,Retail,Insurance,,EMP044,0,Yes
S04845,1/2/2023,P01624,34,85.73,2914.82,Online,Credit Card,,EMP032,14.46,No
S04846,7/30/2022,P00394,94,50.26,4724.44,Clinic,Insurance,,EMP003,1.38,Yes
S04847,9/4/2022,P01197,95,51.83,4923.85,Clinic,Credit Card,,EMP002,0,No
S04848,9/29/2022,P01174,66,91.36,6029.76,Hospital,Credit Card,,EMP014,0.08,No
S04849,4/3/2022,P00818,39,63.65,2482.35,Clinic,Cash,,EMP017,0,No
S04850,1/25/2023,P00332,96,56.1,5385.6,Wholesale,Cash,,EMP003,6.92,No
S04851,11/14/2022,P00625,78,187.72,14642.16,Wholesale,Debit Card,,EMP003,4.24,No
S04852,1/21/2022,P00219,49,111.05,5441.45,Clinic,Credit Card,,EMP025,0,No
S04853,3/20/2023,P00757,88,81.19,7144.72,Clinic,Debit Card,,EMP021,0,No
S04854,7/29/2023,P01441,29,65.69,1905.01,Wholesale,Insurance,,EMP023,0,Yes
S04855,2/2/2023,P01663,28,5.9,165.2,Retail,Debit Card,RX-5677,EMP008,0,No
S04856,3/29/2023,P00145,42,97.6,4099.2,Clinic,Credit Card,,EMP033,0,No
S04857,12/17/2023,P01175,6,47.7,286.2,Retail,Debit Card,RX-9392,EMP005,0,No
S04858,9/24/2023,P01098,43,43.78,1882.54,Hospital,Cash,,EMP006,0,No
S04859,7/30/2023,P01369,30,42.17,1265.1,Wholesale,Cash,,EMP021,0,No
S04860,1/19/2023,P01680,11,140.05,1540.55,Online,Cash,,EMP043,0,No
S04861,7/25/2023,P01252,69,147.93,10207.17,Clinic,Cash,,EMP004,5.66,No
S04862,1/14/2022,P01684,28,64.35,1801.8,Clinic,Cash,,EMP028,0,No
S04863,12/5/2023,P00281,55,80.64,4435.2,Clinic,Credit Card,,EMP007,0,No
S04864,6/5/2023,P00887,69,20.08,1385.52,Online,Debit Card,,EMP011,0,No
S04865,12/26/2023,P01399,27,36.73,991.71,Retail,Credit Card,RX-4983,EMP046,0,No
S04866,3/4/2022,P01760,39,29.16,1137.24,Hospital,Cash,,EMP017,0,No
S04867,2/28/2022,P00582,52,24.29,1263.08,Online,Debit Card,,EMP006,0,No
S04868,11/3/2022,P01486,91,131.66,11981.06,Online,Credit Card,,EMP009,0,No
S04869,3/1/2023,P01036,47,58.62,2755.14,Hospital,Insurance,,EMP038,16.11,Yes
S04870,12/15/2022,P00679,7,181.72,1272.04,Retail,Credit Card,RX-5706,EMP033,19.94,No
S04871,4/24/2022,P01872,41,43.11,1767.51,Clinic,Insurance,,EMP022,0,Yes
S04872,2/4/2022,P01942,24,99.36,2384.64,Hospital,Credit Card,,EMP004,0,No
S04873,6/28/2023,P00496,75,146.23,10967.25,Retail,Cash,,EMP019,0,No
S04874,3/8/2022,P01830,66,87.07,5746.62,Clinic,Insurance,,EMP025,0,Yes
S04875,11/21/2023,P00461,22,185.84,4088.48,Clinic,Insurance,,EMP008,5.84,Yes
S04876,1/2/2023,P00726,29,4.17,120.93,Retail,Credit Card,,EMP040,0,No
S04877,12/5/2023,P01389,96,6.18,593.28,Clinic,Cash,,EMP046,7.01,No
S04878,11/30/2022,P00359,28,66.28,1855.84,Wholesale,Cash,,EMP033,0,No
S04879,9/28/2023,P00372,13,148.47,1930.11,Online,Debit Card,,EMP036,0,No
S04880,3/7/2023,P00804,77,99.85,7688.45,Retail,Debit Card,RX-4746,EMP020,15.59,No
S04881,2/15/2022,P01750,74,81.85,6056.9,Wholesale,Insurance,,EMP033,0,Yes
S04882,7/11/2022,P01226,9,26.21,235.89,Wholesale,Credit Card,,EMP019,19.68,No
S04883,5/7/2023,P01943,5,79.55,397.75,Online,Credit Card,,EMP035,0,No
S04884,7/8/2023,P00215,46,76.34,3511.64,Retail,Credit Card,,EMP036,0,No
S04885,2/20/2022,P00003,31,56.87,1762.97,Online,Credit Card,,EMP020,0,No
S04886,7/27/2022,P01818,28,121.56,3403.68,Clinic,Cash,,EMP027,0,No
S04887,4/5/2023,P00333,9,65.18,586.62,Retail,Cash,RX-9740,EMP030,0,No
S04888,5/23/2023,P00549,81,237.28,19219.68,Retail,Insurance,RX-7668,EMP024,16.51,Yes
S04889,11/16/2023,P00657,23,223.71,5145.33,Hospital,Insurance,,EMP039,12.92,Yes
S04890,11/16/2022,P00047,11,61.68,678.48,Wholesale,Credit Card,,EMP020,5.52,No
S04891,9/21/2023,P00380,37,37.42,1384.54,Online,Credit Card,,EMP016,0,No
S04892,8/20/2023,P01424,65,34.36,2233.4,Online,Cash,,EMP015,0,No
S04893,7/17/2023,P01900,8,81.8,654.4,Clinic,Cash,,EMP032,0,No
S04894,9/3/2022,P01318,27,124.11,3350.97,Retail,Debit Card,,EMP013,0,No
S04895,7/1/2023,P01084,19,21.59,410.21,Clinic,Insurance,,EMP026,0,Yes
S04896,8/26/2023,P01684,2,64.35,128.7,Retail,Insurance,RX-1376,EMP046,16.91,Yes
S04897,1/5/2022,P01880,68,38.34,2607.12,Retail,Credit Card,RX-9197,EMP024,14.26,No
S04898,6/2/2023,P01756,16,131.58,2105.28,Clinic,Insurance,,EMP045,0,Yes
S04899,1/2/2022,P00482,33,95.88,3164.04,Wholesale,Credit Card,,EMP040,0,No
S04900,5/1/2022,P01518,30,190.02,5700.6,Retail,Cash,,EMP007,0,No
S04901,9/15/2023,P00769,50,47.7,2385,Clinic,Credit Card,,EMP036,7.58,No
S04902,9/27/2022,P01584,94,9.44,887.36,Clinic,Insurance,,EMP008,0,Yes
S04903,1/19/2022,P01182,97,179.82,17442.54,Retail,Credit Card,RX-5811,EMP025,0,No
S04904,8/31/2022,P01327,74,5.76,426.24,Wholesale,Credit Card,,EMP017,0,No
S04905,8/22/2022,P01098,72,43.78,3152.16,Wholesale,Insurance,,EMP041,0,Yes
S04906,12/11/2022,P01594,1,102.68,102.68,Online,Insurance,,EMP038,0,Yes
S04907,10/18/2023,P01063,56,168.85,9455.6,Clinic,Cash,,EMP020,15.15,No
S04908,9/2/2023,P00662,80,129.76,10380.8,Online,Insurance,,EMP008,0,Yes
S04909,11/22/2023,P00548,60,113.18,6790.8,Clinic,Insurance,,EMP024,0,Yes
S04910,11/30/2022,P00583,28,41.68,1167.04,Retail,Cash,,EMP026,14.77,No
S04911,5/30/2023,P01157,10,88.59,885.9,Clinic,Cash,,EMP044,2.35,No
S04912,5/21/2023,P00544,9,43.93,395.37,Retail,Debit Card,RX-3440,EMP047,0,No
S04913,12/12/2023,P01466,16,134.77,2156.32,Wholesale,Credit Card,,EMP011,9.95,No
S04914,3/7/2023,P01039,84,96.06,8069.04,Clinic,Cash,,EMP012,0,No
S04915,8/21/2022,P00298,9,84.68,762.12,Retail,Credit Card,,EMP032,0,No
S04916,6/3/2023,P00440,10,174.92,1749.2,Hospital,Cash,,EMP020,0,No
S04917,7/12/2023,P00352,29,66.44,1926.76,Hospital,Insurance,,EMP042,0,Yes
S04918,8/9/2023,P00395,77,73.66,5671.82,Retail,Credit Card,,EMP045,0,No
S04919,12/5/2022,P00337,18,11.25,202.5,Online,Insurance,,EMP031,0,Yes
S04920,8/29/2022,P00457,58,61.82,3585.56,Clinic,Credit Card,,EMP033,0.49,No
S04921,5/4/2023,P01945,14,210.44,2946.16,Clinic,Credit Card,,EMP009,0,No
S04922,5/19/2023,P00108,46,70.51,3243.46,Clinic,Credit Card,,EMP016,0,No
S04923,11/4/2023,P00171,36,39.55,1423.8,Online,Cash,,EMP002,0,No
S04924,3/31/2023,P01692,38,45.34,1722.92,Online,Cash,,EMP049,0,No
S04925,12/14/2022,P01840,49,113.98,5585.02,Hospital,Debit Card,,EMP047,0,No
S04926,7/23/2022,P01128,49,10.78,528.22,Retail,Insurance,,EMP006,0,Yes
S04927,10/9/2023,P00939,67,137.58,9217.86,Clinic,Credit Card,,EMP012,0,No
S04928,11/29/2022,P00034,44,139.99,6159.56,Clinic,Credit Card,,EMP029,0,No
S04929,10/23/2023,P01207,14,40.86,572.04,Retail,Credit Card,RX-5611,EMP014,0,No
S04930,3/7/2022,P01588,60,63.41,3804.6,Hospital,Debit Card,,EMP007,0,No
S04931,7/27/2022,P01011,99,43.2,4276.8,Wholesale,Insurance,,EMP042,0,Yes
S04932,7/31/2022,P00589,76,100.97,7673.72,Clinic,Debit Card,,EMP005,2.64,No
S04933,10/22/2022,P00002,40,9.87,394.8,Clinic,Insurance,,EMP024,0.43,Yes
S04934,1/1/2023,P00132,88,96.52,8493.76,Wholesale,Cash,,EMP024,0,No
S04935,2/10/2023,P01509,75,106.98,8023.5,Wholesale,Credit Card,,EMP014,0,No
S04936,7/23/2022,P01068,37,100.45,3716.65,Online,Insurance,,EMP005,0,Yes
S04937,9/25/2022,P01340,99,135.78,13442.22,Clinic,Credit Card,,EMP033,0,No
S04938,12/26/2023,P01872,5,43.11,215.55,Hospital,Insurance,,EMP006,0,Yes
