ProductID,ProductName,Category,Formulation,UnitCost,SellingPrice,MinStockLevel,MaxStockLevel,ReorderPoint,Manufacturer,LastPriceUpdate
P01252,Hormone_Drug_826_419mg,Hormone,Tablet,34.59,147.93,137,714,205,Merck,5/18/2023
P01253,Vaccine_Drug_245_478mg,Vaccine,Injection,16.13,61.84,358,730,537,Novo Nordisk,1/25/2023
P01254,Antiviral_Drug_300_18mg,Antiviral,Tablet,3.57,16.86,321,511,481,Novartis,8/28/2023
P01255,Vaccine_Drug_278_353mg,Vaccine,Capsule,1.15,3.16,352,1040,528,Bayer,1/24/2022
P01256,Hormone_Drug_525_347mg,Hormone,Syrup,5.48,19.41,221,2392,331,Sanofi,8/11/2023
P01257,Analgesic_Drug_573_488mg,Analgesic,Syrup,46.99,120.18,473,1256,709,Purdue,11/5/2023
P01258,Analgesic_Drug_277_161mg,Analgesic,Suppository,16.49,53.98,440,1972,660,Merck,4/9/2023
P01259,Respiratory_Drug_733_123mg,Respiratory,Ointment,1.02,3.86,236,2297,354,Merck,2/12/2023
P01260,Vitamin_Drug_341_51mg,Vitamin,Tablet,35.92,145.98,227,1150,340,Roche,8/24/2022
P01261,Vitamin_Drug_277_338mg,Vitamin,Tablet,18.47,45.96,148,1415,222,AbbVie,7/28/2023
P01262,Antiviral_Drug_549_134mg,Antiviral,Cream,2.1,7,75,2013,112,Purdue,6/17/2023
P01263,Hormone_Drug_488_25mg,Hormone,Cream,28.3,123.45,192,2454,288,Bayer,7/8/2023
P01264,Hormone_Drug_317_398mg,Hormone,Syrup,24.07,111.55,373,2088,559,AstraZeneca,12/10/2023
P01265,Antidepressant_Drug_88_235mg,Antidepressant,Ointment,40.35,125.93,281,1475,421,AbbVie,8/9/2022
P01266,Ophthalmic_Drug_143_349mg,Ophthalmic,Suppository,4.23,10.58,412,2929,618,Sanofi,4/9/2023
P01267,Hormone_Drug_575_196mg,Hormone,Capsule,41.58,104.43,76,1994,114,Bayer,6/30/2022
P01268,Gastrointestinal_Drug_820_363mg,Gastrointestinal,Suppository,4.88,16.9,92,1146,138,Roche,9/12/2022
P01269,Gastrointestinal_Drug_336_41mg,Gastrointestinal,Syrup,14.16,64.9,437,1778,655,Roche,12/11/2023
P01270,Dermatological_Drug_850_108mg,Dermatological,Cream,11.57,28.65,442,2759,663,Novo Nordisk,11/25/2022
P01271,Analgesic_Drug_479_49mg,Analgesic,Suppository,7.76,33.58,450,2610,675,Bayer,1/15/2022
P01272,Hormone_Drug_723_412mg,Hormone,Injection,20.74,97.93,308,1113,462,Novartis,11/27/2022
P01273,Antipsychotic_Drug_521_401mg,Antipsychotic,Tablet,1.07,3.74,423,886,634,Sanofi,1/30/2022
P01274,Respiratory_Drug_492_217mg,Respiratory,Suppository,4.9,16.97,369,898,553,Sanofi,10/22/2023
P01275,Gastrointestinal_Drug_599_309mg,Gastrointestinal,Inhaler,6.2,16.73,486,2293,729,AstraZeneca,5/1/2023
P01276,Ophthalmic_Drug_27_29mg,Ophthalmic,Capsule,42.38,158.8,320,884,480,Novo Nordisk,10/20/2023
P01277,Analgesic_Drug_546_96mg,Analgesic,Syrup,14.89,60.46,138,2445,207,Sanofi,10/5/2022
P01278,Vitamin_Drug_678_128mg,Vitamin,Tablet,40.64,178.86,286,1302,429,Sanofi,4/20/2023
P01279,Hormone_Drug_111_90mg,Hormone,Injection,21.83,61.7,300,1803,450,Bristol-Myers Squibb,4/2/2023
P01280,Gastrointestinal_Drug_98_120mg,Gastrointestinal,Tablet,5.47,22.73,342,2339,513,AbbVie,5/29/2022
P01281,Dermatological_Drug_883_186mg,Dermatological,Syrup,29.61,92.22,157,1567,235,Bristol-Myers Squibb,5/12/2022
P01282,Analgesic_Drug_474_144mg,Analgesic,Inhaler,24.77,121.9,315,1632,472,Novo Nordisk,7/6/2022
P01283,Antipsychotic_Drug_243_264mg,Antipsychotic,Syrup,9.7,26.74,59,2064,88,Novo Nordisk,6/24/2023
P01284,Respiratory_Drug_175_4mg,Respiratory,Capsule,2.68,6.73,360,821,540,Sanofi,6/15/2023
P01285,Ophthalmic_Drug_668_147mg,Ophthalmic,Tablet,49.95,247.83,136,2567,204,Pfizer,11/2/2022
P01286,Ophthalmic_Drug_260_22mg,Ophthalmic,Injection,30.7,109.64,424,600,636,Sanofi,10/23/2022
P01287,Cardiovascular_Drug_130_156mg,Cardiovascular,Syrup,21.37,72.2,123,1479,184,Bayer,8/21/2023
P01288,Antidepressant_Drug_481_214mg,Antidepressant,Tablet,37.46,131.47,157,1472,235,Novartis,2/28/2023
P01289,Antipsychotic_Drug_364_60mg,Antipsychotic,Capsule,21.9,102.22,299,1059,448,AstraZeneca,6/29/2023
P01290,Ophthalmic_Drug_988_165mg,Ophthalmic,Cream,16.35,69.67,417,1815,625,AbbVie,10/13/2022
P01291,Ophthalmic_Drug_524_307mg,Ophthalmic,Syrup,11.52,35.34,170,1444,255,AbbVie,1/13/2022
P01292,Dermatological_Drug_586_256mg,Dermatological,Suppository,19.91,98.48,497,2311,745,AbbVie,5/10/2022
P01293,Gastrointestinal_Drug_520_13mg,Gastrointestinal,Injection,8.86,25.22,262,1487,393,GSK,7/27/2023
P01294,Diabetes_Drug_832_308mg,Diabetes,Syrup,24.56,117.76,469,2486,703,Novo Nordisk,5/29/2023
P01295,Ophthalmic_Drug_960_465mg,Ophthalmic,Cream,47.93,218.75,383,2831,574,Purdue,9/6/2023
P01296,Oncology_Drug_409_470mg,Oncology,Inhaler,1.96,7.87,353,2458,529,AbbVie,6/8/2022
P01297,Gastrointestinal_Drug_922_235mg,Gastrointestinal,Syrup,39.81,94.81,199,904,298,Bayer,2/16/2022
P01298,Antipsychotic_Drug_487_59mg,Antipsychotic,Inhaler,47.44,112.86,103,1203,154,Sanofi,9/18/2022
P01299,Gastrointestinal_Drug_232_270mg,Gastrointestinal,Ointment,43.04,125.96,477,1745,715,Bristol-Myers Squibb,6/25/2023
P01300,Diabetes_Drug_392_279mg,Diabetes,Inhaler,10.06,23.55,166,918,249,Sanofi,9/18/2022
P01301,Cardiovascular_Drug_870_250mg,Cardiovascular,Suppository,22.43,72.01,273,1779,409,GSK,4/13/2023
P01302,Hormone_Drug_513_58mg,Hormone,Capsule,13.65,46.99,142,2463,213,GSK,1/9/2023
P01303,Vaccine_Drug_88_20mg,Vaccine,Suppository,26.57,65.52,63,2680,94,Bristol-Myers Squibb,7/18/2022
P01304,Antiviral_Drug_590_78mg,Antiviral,Injection,15.42,34.84,221,788,331,Purdue,1/7/2022
P01305,Diabetes_Drug_989_24mg,Diabetes,Inhaler,7.23,16.03,263,2617,394,Merck,11/26/2022
P01306,Dermatological_Drug_45_317mg,Dermatological,Suppository,13.84,41.92,247,1739,370,AbbVie,11/27/2023
P01307,Dermatological_Drug_318_274mg,Dermatological,Ointment,3.05,10.7,432,2912,648,Roche,9/8/2023
P01308,Vaccine_Drug_817_169mg,Vaccine,Cream,42.83,116.75,165,2176,247,Bayer,12/7/2023
P01309,Analgesic_Drug_517_19mg,Analgesic,Capsule,22.51,48.05,219,753,328,Roche,11/20/2023
P01310,Antidepressant_Drug_183_145mg,Antidepressant,Cream,24.61,58.4,314,2635,471,Johnson & Johnson,6/15/2023
P01311,Hormone_Drug_942_233mg,Hormone,Syrup,12.7,57.24,143,1466,214,Merck,5/23/2023
P01312,Vaccine_Drug_526_85mg,Vaccine,Injection,28.71,113.33,368,1339,552,Johnson & Johnson,5/26/2023
P01313,Vitamin_Drug_687_114mg,Vitamin,Syrup,46.31,108.25,438,2010,657,Novartis,8/27/2022
P01314,Respiratory_Drug_607_479mg,Respiratory,Inhaler,29.67,98.76,190,833,285,Pfizer,4/7/2022
P01315,Vaccine_Drug_16_44mg,Vaccine,Inhaler,36.52,149.53,491,875,736,Purdue,11/16/2022
P01316,Analgesic_Drug_418_475mg,Analgesic,Ointment,25.2,51.13,144,1067,216,Bayer,12/4/2023
P01317,Gastrointestinal_Drug_846_161mg,Gastrointestinal,Suppository,47.22,146.16,136,2568,204,Bristol-Myers Squibb,9/30/2023
P01318,Dermatological_Drug_596_434mg,Dermatological,Syrup,31.71,124.11,420,2083,630,AstraZeneca,5/20/2022
P01319,Gastrointestinal_Drug_282_50mg,Gastrointestinal,Ointment,39.07,180.4,307,2346,460,Sanofi,10/2/2023
P01320,Oncology_Drug_95_337mg,Oncology,Ointment,41.63,138.68,266,2096,399,Novo Nordisk,8/24/2023
P01321,Hormone_Drug_293_25mg,Hormone,Injection,8.72,32.99,321,2028,481,Johnson & Johnson,10/16/2023
P01322,Antidepressant_Drug_791_126mg,Antidepressant,Tablet,21.62,90.4,365,2431,547,Merck,7/29/2023
P01323,Antidepressant_Drug_306_254mg,Antidepressant,Suppository,4.08,16.56,229,539,343,Pfizer,6/30/2023
P01324,Ophthalmic_Drug_228_188mg,Ophthalmic,Inhaler,16.4,72.66,362,982,543,Bristol-Myers Squibb,3/15/2023
P01325,Diabetes_Drug_133_351mg,Diabetes,Ointment,14.62,46.72,62,2631,93,Johnson & Johnson,10/7/2022
P01326,Antibiotic_Drug_166_293mg,Antibiotic,Inhaler,28.54,75.42,117,1693,175,Sanofi,5/17/2023
P01327,Ophthalmic_Drug_735_379mg,Ophthalmic,Inhaler,1.57,5.76,250,2142,375,Bristol-Myers Squibb,4/23/2022
P01328,Antipsychotic_Drug_759_496mg,Antipsychotic,Tablet,4.27,10.03,215,2697,322,Bristol-Myers Squibb,11/17/2022
P01329,Antidepressant_Drug_861_20mg,Antidepressant,Ointment,35,137.77,338,2012,507,Bristol-Myers Squibb,10/9/2023
P01330,Oncology_Drug_173_363mg,Oncology,Syrup,38.91,131,250,716,375,AbbVie,8/13/2023
P01331,Diabetes_Drug_608_306mg,Diabetes,Syrup,23.47,92.17,422,1796,633,Bristol-Myers Squibb,5/12/2022
P01332,Antiviral_Drug_784_319mg,Antiviral,Syrup,9.1,44.89,381,2472,571,Bristol-Myers Squibb,6/29/2022
P01333,Respiratory_Drug_933_498mg,Respiratory,Suppository,36.52,120.81,128,959,192,GSK,8/5/2023
P01334,Cardiovascular_Drug_497_20mg,Cardiovascular,Suppository,29.4,84.08,364,1592,546,Pfizer,7/23/2023
P01335,Diabetes_Drug_385_269mg,Diabetes,Tablet,6.08,26.99,460,1977,690,Novo Nordisk,2/11/2023
P01336,Respiratory_Drug_403_51mg,Respiratory,Injection,5.96,27.52,136,1095,204,GSK,7/15/2022
P01337,Oncology_Drug_62_263mg,Oncology,Ointment,18.06,74.6,161,1210,241,Merck,6/15/2023
P01338,Gastrointestinal_Drug_532_106mg,Gastrointestinal,Cream,6.27,28.46,286,2341,429,Bristol-Myers Squibb,1/31/2023
P01339,Respiratory_Drug_736_414mg,Respiratory,Tablet,21.82,70.94,313,1289,469,Bayer,1/26/2022
P01340,Antipsychotic_Drug_476_356mg,Antipsychotic,Ointment,46.45,135.78,75,533,112,Novartis,7/20/2023
P01341,Vaccine_Drug_631_143mg,Vaccine,Suppository,47.14,194.85,130,2437,195,Johnson & Johnson,9/3/2023
P01342,Antiviral_Drug_53_472mg,Antiviral,Inhaler,9.72,43.49,241,2563,361,Merck,5/21/2022
P01343,Ophthalmic_Drug_777_447mg,Ophthalmic,Inhaler,37.83,123.65,339,708,508,Merck,1/6/2023
P01344,Oncology_Drug_290_432mg,Oncology,Inhaler,3.21,15.41,317,2698,475,Bristol-Myers Squibb,12/24/2022
P01345,Vitamin_Drug_227_193mg,Vitamin,Capsule,36.95,143.18,352,1325,528,Merck,1/5/2022
P01346,Ophthalmic_Drug_755_21mg,Ophthalmic,Suppository,2.7,6.23,201,1139,301,Sanofi,10/26/2023
P01347,Oncology_Drug_469_473mg,Oncology,Inhaler,45.63,202.73,165,2223,247,Merck,3/28/2023
P01348,Antibiotic_Drug_582_412mg,Antibiotic,Suppository,7.11,18.24,400,2646,600,GSK,10/26/2023
P01349,Cardiovascular_Drug_577_326mg,Cardiovascular,Cream,36.15,174.6,118,2156,177,Bristol-Myers Squibb,9/25/2022
P01350,Antiviral_Drug_963_112mg,Antiviral,Inhaler,28.56,91.57,370,2339,555,Novartis,10/10/2023
P01351,Antiviral_Drug_303_258mg,Antiviral,Syrup,21.98,102,302,2257,453,Pfizer,6/15/2022
P01352,Vitamin_Drug_138_368mg,Vitamin,Injection,35.78,173.6,492,1357,738,Pfizer,3/9/2022
P01353,Antipsychotic_Drug_919_430mg,Antipsychotic,Syrup,29.75,130.54,357,1697,535,Johnson & Johnson,8/30/2022
P01354,Vitamin_Drug_402_360mg,Vitamin,Injection,10.72,52.37,109,2749,163,GSK,6/17/2023
P01355,Oncology_Drug_899_488mg,Oncology,Ointment,20.95,67.62,144,1969,216,GSK,8/24/2022
P01356,Antibiotic_Drug_788_353mg,Antibiotic,Capsule,16.21,64.33,117,1696,175,Roche,8/5/2022
P01357,Cardiovascular_Drug_805_162mg,Cardiovascular,Syrup,46.73,140.22,250,2949,375,Pfizer,12/1/2023
P01358,Diabetes_Drug_42_465mg,Diabetes,Cream,14.28,40.8,428,1851,642,Johnson & Johnson,1/24/2022
P01359,Ophthalmic_Drug_491_273mg,Ophthalmic,Ointment,10.79,29.09,278,1543,417,Novo Nordisk,3/8/2023
P01360,Oncology_Drug_944_3mg,Oncology,Cream,20.99,49.16,242,2108,363,Pfizer,2/3/2022
P01361,Gastrointestinal_Drug_120_115mg,Gastrointestinal,Ointment,16.23,80.38,62,2104,93,Purdue,11/23/2023
P01362,Respiratory_Drug_377_126mg,Respiratory,Syrup,37.2,181.53,183,747,274,Novo Nordisk,11/17/2023
P01363,Cardiovascular_Drug_351_143mg,Cardiovascular,Capsule,46.71,104.08,341,1217,511,GSK,8/2/2023
P01364,Vaccine_Drug_787_227mg,Vaccine,Ointment,28.19,123.71,487,1848,730,Novo Nordisk,10/15/2022
P01365,Dermatological_Drug_998_24mg,Dermatological,Suppository,39.7,154.97,340,2715,510,Sanofi,12/21/2022
P01366,Analgesic_Drug_717_312mg,Analgesic,Tablet,46.44,148.97,469,1502,703,Merck,9/13/2022
P01367,Ophthalmic_Drug_809_409mg,Ophthalmic,Injection,46.47,156.25,411,583,616,Sanofi,4/17/2023
P01368,Dermatological_Drug_134_276mg,Dermatological,Suppository,25.31,103.01,444,1363,666,GSK,1/13/2022
P01369,Antidepressant_Drug_559_214mg,Antidepressant,Injection,12.61,42.17,461,2952,691,Bristol-Myers Squibb,4/20/2022
P01370,Antipsychotic_Drug_526_473mg,Antipsychotic,Cream,32.04,87.97,396,2351,594,AbbVie,3/7/2023
P01371,Vaccine_Drug_90_212mg,Vaccine,Injection,7.36,24.74,87,859,130,Novartis,9/16/2022
P01372,Respiratory_Drug_120_464mg,Respiratory,Inhaler,39.53,146.25,450,1651,675,Roche,11/16/2022
P01373,Respiratory_Drug_50_410mg,Respiratory,Ointment,38.16,102.07,121,2616,181,Roche,7/22/2023
P01374,Gastrointestinal_Drug_996_48mg,Gastrointestinal,Syrup,2.16,4.84,297,2820,445,Bristol-Myers Squibb,4/29/2023
P01375,Antidepressant_Drug_752_318mg,Antidepressant,Cream,36.88,141.36,170,2780,255,AbbVie,7/22/2023
P01376,Respiratory_Drug_740_114mg,Respiratory,Inhaler,27.89,100.82,286,2944,429,Roche,4/9/2023
P01377,Hormone_Drug_441_69mg,Hormone,Ointment,27.52,62.35,375,2265,562,Pfizer,7/2/2023
P01378,Cardiovascular_Drug_149_27mg,Cardiovascular,Inhaler,37.65,91,121,2795,181,Sanofi,11/18/2022
P01379,Ophthalmic_Drug_529_263mg,Ophthalmic,Ointment,13.98,42.63,156,1079,234,Novartis,5/28/2023
P01380,Gastrointestinal_Drug_180_408mg,Gastrointestinal,Capsule,40.45,125.79,230,734,345,Novartis,6/23/2023
P01381,Analgesic_Drug_91_342mg,Analgesic,Capsule,22.01,56.06,321,1528,481,Pfizer,8/5/2023
P01382,Diabetes_Drug_306_142mg,Diabetes,Inhaler,35.09,150.79,471,706,706,Novartis,10/12/2022
P01383,Gastrointestinal_Drug_901_221mg,Gastrointestinal,Cream,48.82,143.13,401,1967,601,Novartis,10/6/2023
P01384,Oncology_Drug_443_89mg,Oncology,Cream,19.76,54.41,186,1003,279,Novartis,9/4/2023
P01385,Cardiovascular_Drug_181_246mg,Cardiovascular,Tablet,28.48,76.48,193,867,289,Johnson & Johnson,9/14/2022
P01386,Respiratory_Drug_565_442mg,Respiratory,Syrup,8.97,40.93,378,1198,567,Pfizer,12/24/2023
P01387,Gastrointestinal_Drug_853_152mg,Gastrointestinal,Ointment,25.75,92.55,73,1583,109,Roche,4/16/2022
P01388,Ophthalmic_Drug_551_168mg,Ophthalmic,Suppository,4.91,21.28,91,2402,136,Sanofi,2/12/2022
P01389,Diabetes_Drug_987_210mg,Diabetes,Ointment,2.44,6.18,286,2391,429,Bayer,5/18/2023
P01390,Antiviral_Drug_711_474mg,Antiviral,Tablet,14.03,47.51,120,1859,180,Johnson & Johnson,8/1/2022
P01391,Antipsychotic_Drug_613_351mg,Antipsychotic,Ointment,36.62,114.77,136,1196,204,Bayer,9/30/2023
P01392,Dermatological_Drug_881_4mg,Dermatological,Ointment,20.39,51.81,137,675,205,Novo Nordisk,12/4/2023
P01393,Cardiovascular_Drug_138_433mg,Cardiovascular,Inhaler,15.56,33.65,399,1649,598,Johnson & Johnson,8/18/2022
P01394,Ophthalmic_Drug_310_441mg,Ophthalmic,Tablet,23.92,52.93,69,2170,103,Novo Nordisk,1/16/2022
P01395,Vaccine_Drug_646_301mg,Vaccine,Ointment,31.19,97.49,376,2490,564,Bristol-Myers Squibb,2/18/2023
P01396,Gastrointestinal_Drug_316_59mg,Gastrointestinal,Cream,3.92,11.05,262,2349,393,AbbVie,3/3/2023
P01397,Gastrointestinal_Drug_971_54mg,Gastrointestinal,Tablet,15.52,64.82,258,2915,387,AbbVie,1/9/2023
P01398,Antidepressant_Drug_112_366mg,Antidepressant,Suppository,12.64,39.69,55,1202,82,Purdue,1/13/2022
P01399,Hormone_Drug_617_160mg,Hormone,Syrup,8.39,36.73,203,2728,304,AstraZeneca,6/17/2022
P01400,Antidepressant_Drug_16_91mg,Antidepressant,Ointment,4.55,18.29,169,2479,253,Roche,8/16/2023
P01401,Cardiovascular_Drug_498_234mg,Cardiovascular,Inhaler,37.05,128.23,454,1047,681,Purdue,6/5/2023
P01402,Vaccine_Drug_301_4mg,Vaccine,Injection,41.93,123.72,374,1008,561,Roche,8/7/2023
P01403,Vaccine_Drug_503_444mg,Vaccine,Tablet,32.63,104.06,279,2243,418,Pfizer,9/22/2022
P01404,Antibiotic_Drug_378_175mg,Antibiotic,Cream,31.1,137.24,201,975,301,Novo Nordisk,3/14/2023
P01405,Antiviral_Drug_465_238mg,Antiviral,Inhaler,5.89,18.2,248,2023,372,Purdue,8/27/2022
P01406,Antipsychotic_Drug_6_220mg,Antipsychotic,Cream,11.28,25.07,303,1306,454,Merck,2/9/2023
P01407,Oncology_Drug_763_82mg,Oncology,Cream,27.73,134.5,103,511,154,Johnson & Johnson,3/19/2022
P01408,Antibiotic_Drug_614_451mg,Antibiotic,Tablet,27.68,99.56,406,1311,609,GSK,12/22/2023
P01409,Cardiovascular_Drug_971_84mg,Cardiovascular,Cream,14.53,38.54,59,1827,88,Purdue,5/5/2023
P01410,Vitamin_Drug_559_359mg,Vitamin,Syrup,14.95,46.2,497,2638,745,Bristol-Myers Squibb,7/23/2022
P01411,Ophthalmic_Drug_2_357mg,Ophthalmic,Syrup,36.74,179.73,362,2092,543,Purdue,5/8/2023
P01412,Vitamin_Drug_75_432mg,Vitamin,Injection,30.6,122.77,338,870,507,Bayer,10/31/2022
P01413,Diabetes_Drug_979_164mg,Diabetes,Cream,8.81,18.79,424,2207,636,Roche,8/3/2022
P01414,Antiviral_Drug_474_106mg,Antiviral,Ointment,6.67,32.27,381,1030,571,GSK,1/17/2023
P01415,Antibiotic_Drug_93_353mg,Antibiotic,Cream,25.73,105.27,475,1991,712,Roche,11/10/2022
P01416,Hormone_Drug_520_497mg,Hormone,Syrup,19.58,59.15,208,2385,312,Pfizer,2/14/2023
P01417,Respiratory_Drug_680_193mg,Respiratory,Syrup,43.72,107.89,236,2661,354,Pfizer,11/15/2023
P01418,Antidepressant_Drug_362_146mg,Antidepressant,Ointment,3.49,9.3,480,1809,720,Roche,4/9/2023
P01419,Antidepressant_Drug_809_171mg,Antidepressant,Injection,21.64,47.73,262,2053,393,Novartis,3/9/2022
P01420,Antidepressant_Drug_552_109mg,Antidepressant,Suppository,12.01,50.21,123,1179,184,Merck,8/25/2022
P01421,Antiviral_Drug_286_378mg,Antiviral,Ointment,12.85,41.06,198,1405,297,Bayer,7/15/2022
P01422,Antiviral_Drug_893_118mg,Antiviral,Suppository,40.88,142.28,339,1346,508,Sanofi,11/10/2023
P01423,Respiratory_Drug_369_45mg,Respiratory,Suppository,45.27,104.71,393,2280,589,Pfizer,12/23/2022
P01424,Vaccine_Drug_422_282mg,Vaccine,Ointment,10.33,34.36,170,1291,255,Novo Nordisk,11/19/2023
P01425,Gastrointestinal_Drug_997_387mg,Gastrointestinal,Cream,40.35,132.4,465,2710,697,Pfizer,1/14/2023
P01426,Analgesic_Drug_787_64mg,Analgesic,Cream,6.18,24.69,150,1845,225,Johnson & Johnson,4/3/2023
P01427,Diabetes_Drug_259_422mg,Diabetes,Cream,22.45,46.36,254,1949,381,AstraZeneca,12/10/2022
P01428,Cardiovascular_Drug_202_450mg,Cardiovascular,Suppository,19.44,78.09,221,2442,331,AstraZeneca,2/4/2022
P01429,Cardiovascular_Drug_775_221mg,Cardiovascular,Cream,13.22,35.36,102,2623,153,Roche,10/7/2022
P01430,Respiratory_Drug_746_437mg,Respiratory,Inhaler,32.44,144.42,301,2842,451,Roche,3/14/2022
P01431,Respiratory_Drug_507_387mg,Respiratory,Syrup,6.78,14.7,282,2505,423,AbbVie,4/1/2022
P01432,Cardiovascular_Drug_470_93mg,Cardiovascular,Syrup,35.21,111.4,388,953,582,Sanofi,4/15/2023
P01433,Antipsychotic_Drug_376_130mg,Antipsychotic,Syrup,29.77,102.1,224,2961,336,Johnson & Johnson,2/1/2023
P01434,Cardiovascular_Drug_505_398mg,Cardiovascular,Syrup,28.14,94.32,325,1391,487,GSK,8/12/2022
P01435,Vaccine_Drug_899_385mg,Vaccine,Inhaler,48.39,160.46,139,2443,208,Bristol-Myers Squibb,3/7/2023
P01436,Antibiotic_Drug_725_410mg,Antibiotic,Ointment,27.07,119.84,52,2342,78,Pfizer,1/26/2023
P01437,Antipsychotic_Drug_52_376mg,Antipsychotic,Syrup,9.46,18.99,444,641,666,Pfizer,8/26/2022
P01438,Respiratory_Drug_573_494mg,Respiratory,Suppository,43.12,119.58,67,2121,100,AstraZeneca,11/29/2023
P01439,Vitamin_Drug_869_6mg,Vitamin,Capsule,14.32,35.93,390,806,585,Novartis,10/27/2022
P01440,Vaccine_Drug_285_330mg,Vaccine,Cream,37.06,89.49,99,2531,148,Sanofi,8/23/2023
P01441,Oncology_Drug_538_262mg,Oncology,Tablet,23.42,65.69,193,1583,289,AbbVie,3/24/2023
P01442,Vaccine_Drug_902_275mg,Vaccine,Cream,34.63,71.17,67,2115,100,Novo Nordisk,5/6/2022
P01443,Hormone_Drug_550_324mg,Hormone,Suppository,26.37,118.55,253,1695,379,Sanofi,7/1/2022
P01444,Vaccine_Drug_383_205mg,Vaccine,Inhaler,17.91,41.54,410,831,615,Novo Nordisk,9/26/2023
P01445,Ophthalmic_Drug_196_358mg,Ophthalmic,Injection,4.9,10.83,253,957,379,Bayer,7/20/2022
P01446,Dermatological_Drug_393_140mg,Dermatological,Inhaler,44.34,117.22,168,2946,252,Johnson & Johnson,4/25/2023
P01447,Antidepressant_Drug_916_423mg,Antidepressant,Cream,41.31,116.25,404,2021,606,Roche,9/24/2023
P01448,Diabetes_Drug_415_210mg,Diabetes,Inhaler,49.76,159.1,345,1921,517,Novartis,7/28/2022
P01449,Antipsychotic_Drug_393_314mg,Antipsychotic,Syrup,27.58,118.74,453,2412,679,Purdue,1/8/2023
P01450,Dermatological_Drug_800_257mg,Dermatological,Suppository,26.35,53.88,322,1863,483,Bristol-Myers Squibb,9/22/2022
P01451,Vaccine_Drug_166_316mg,Vaccine,Syrup,32.62,105.83,50,1519,75,Purdue,11/17/2022
P01452,Vaccine_Drug_222_152mg,Vaccine,Tablet,34.11,125.51,181,1125,271,Sanofi,10/9/2023
P01453,Respiratory_Drug_708_498mg,Respiratory,Cream,6.54,29.33,92,1580,138,AstraZeneca,6/23/2023
P01454,Respiratory_Drug_215_71mg,Respiratory,Cream,18.86,57.69,253,589,379,Bristol-Myers Squibb,9/3/2022
P01455,Hormone_Drug_669_116mg,Hormone,Injection,27.29,117.71,484,1965,726,GSK,2/25/2022
P01456,Hormone_Drug_284_193mg,Hormone,Inhaler,6.82,13.95,54,1801,81,Pfizer,2/4/2023
P01457,Antiviral_Drug_86_320mg,Antiviral,Tablet,43.09,214.36,81,835,121,Purdue,9/10/2023
P01458,Antipsychotic_Drug_76_316mg,Antipsychotic,Inhaler,19.02,71.77,370,2396,555,GSK,3/12/2022
P01459,Gastrointestinal_Drug_666_245mg,Gastrointestinal,Ointment,42.09,204.08,189,1594,283,Roche,5/10/2022
P01460,Oncology_Drug_877_119mg,Oncology,Inhaler,26.56,127.48,406,2028,609,Purdue,4/19/2023
P01461,Vaccine_Drug_489_37mg,Vaccine,Inhaler,2.69,7.71,191,2043,286,Novartis,6/14/2023
P01462,Gastrointestinal_Drug_934_288mg,Gastrointestinal,Injection,5.36,11.66,243,2543,364,Sanofi,4/4/2023
P01463,Cardiovascular_Drug_194_158mg,Cardiovascular,Suppository,28.57,139.8,153,2581,229,AstraZeneca,11/22/2023
P01464,Vitamin_Drug_31_372mg,Vitamin,Capsule,28.07,74.28,472,562,708,AbbVie,11/30/2022
P01465,Oncology_Drug_411_284mg,Oncology,Capsule,36.17,146.11,129,1600,193,AbbVie,12/27/2022
P01466,Vitamin_Drug_164_9mg,Vitamin,Cream,28.36,134.77,224,2111,336,Merck,7/23/2023
P01467,Antidepressant_Drug_656_318mg,Antidepressant,Syrup,1.9,4.53,133,1579,199,AstraZeneca,11/1/2023
P01468,Gastrointestinal_Drug_994_78mg,Gastrointestinal,Capsule,11.39,23.79,71,607,106,GSK,10/31/2022
P01469,Vitamin_Drug_113_168mg,Vitamin,Cream,27.06,61.58,402,940,603,AbbVie,12/20/2022
P01470,Hormone_Drug_553_48mg,Hormone,Tablet,28.82,142.51,464,2143,696,GSK,5/31/2022
P01471,Ophthalmic_Drug_471_463mg,Ophthalmic,Inhaler,34.18,158.03,267,972,400,Bristol-Myers Squibb,8/13/2023
P01472,Cardiovascular_Drug_861_288mg,Cardiovascular,Syrup,33.41,95.82,489,1803,733,AstraZeneca,2/22/2022
P01473,Analgesic_Drug_34_284mg,Analgesic,Ointment,28.89,138.22,355,885,532,Novo Nordisk,2/16/2022
P01474,Respiratory_Drug_874_92mg,Respiratory,Syrup,16.61,69.26,425,1223,637,Johnson & Johnson,10/24/2022
P01475,Analgesic_Drug_493_338mg,Analgesic,Injection,27.95,97.14,482,2365,723,AbbVie,9/21/2023
P01476,Vitamin_Drug_962_317mg,Vitamin,Capsule,28.82,129.54,479,2622,718,Johnson & Johnson,9/9/2023
P01477,Antipsychotic_Drug_916_354mg,Antipsychotic,Inhaler,41.68,202.22,84,661,126,Johnson & Johnson,6/15/2023
P01478,Analgesic_Drug_852_423mg,Analgesic,Suppository,45.58,210.18,397,1193,595,Novo Nordisk,2/20/2023
P01479,Hormone_Drug_559_256mg,Hormone,Ointment,4.9,18.38,497,1185,745,Pfizer,2/11/2022
P01480,Hormone_Drug_966_380mg,Hormone,Cream,8.22,33.9,322,2500,483,Bayer,4/30/2023
